title,longitude,latitude,price,size,post_area,dist_to_city_center,link
"49 Southgate, The Coombe, Dublin 8",-6.280268,53.33827,"295,000",72,Dublin 8,0.9974396769750096,http://www.daft.ie/for-sale/apartment-49-southgate-the-coombe-dublin-8/3471200
"6 Rathmore Avenue, Tyrellstown, Tyrrelstown, Dublin 15",-6.389947,53.419215,"295,000",100,Dublin 15,11.750575571536604,http://www.daft.ie/for-sale/semi-detached-house-6-rathmore-avenue-tyrellstown-tyrrelstown-dublin-15/1453058
"Apartment 27, Belarmine Hall, Stepaside, Dublin 18",-6.222172,53.26165,"295,000",65,Dublin 18,9.521345549674225,http://www.daft.ie/for-sale/apartment-apartment-27-belarmine-hall-stepaside-dublin-18/3470469
"Apt. 4, Clifden Court, (Parking Space Option), Ellis Quay, Smithfield, Dublin 7",-6.28349,53.347096,"295,000",40,Dublin 7,1.1655594382536096,http://www.daft.ie/for-sale/apartment-apt-4-clifden-court-parking-space-option-ellis-quay-smithfield-dublin-7/3473125
"104 Derrynane Square, Phibsborough, Dublin 7",-6.261521,53.360506,"295,000",52,Dublin 7,1.9962063148494416,http://www.daft.ie/for-sale/apartment-104-derrynane-square-phibsborough-dublin-7/3492217
"48 Rialto Cottages, Rialto, Dublin 8",-6.295652,53.337058,"295,000",39,Dublin 8,1.9849722953891022,http://www.daft.ie/for-sale/terraced-house-48-rialto-cottages-rialto-dublin-8/3486500
"26 Ashfield Way, Clonsilla, Dublin 15",-6.406111,53.402365,"295,000",74,Dublin 15,11.33133439622116,http://www.daft.ie/for-sale/bungalow-26-ashfield-way-clonsilla-dublin-15/3430499
"Site, 10 Corrig Road, Dalkey, Co. Dublin",-6.103032,53.279595,"295,000",N/A,Co. Dublin,12.992046633978417,http://www.daft.ie/for-sale/site-site-10-corrig-road-dalkey-co-dublin/3495410
"20 Cumberland Row, Cumberland Street North, Dublin 1",-6.258172,53.353375,"295,000",76,Dublin 1,1.316009849926743,http://www.daft.ie/for-sale/apartment-20-cumberland-row-cumberland-street-north-dublin-1/3458831
"2 Ferrycarrig Road, Coolock, Dublin 17",-6.202582,53.398905,"295,000",73,Dublin 17,7.567893876495363,http://www.daft.ie/for-sale/semi-detached-house-2-ferrycarrig-road-coolock-dublin-17/3248278
"19 Dorset Square, Upper Gardiner Street, Dublin 1",-6.261216,53.357912,"295,000",62,Dublin 1,1.71898226328722,http://www.daft.ie/for-sale/apartment-19-dorset-square-upper-gardiner-street-dublin-1/3464585
"140 Alpine Heights, Clondalkin, Dublin 22",-6.4061254,53.3249888,"295,000",N/A,Dublin 22,9.424223600904758,http://www.daft.ie/for-sale/terraced-house-140-alpine-heights-clondalkin-dublin-22/3465977
"19 Mill Court Avenue, Clondalkin, Dublin 22",-6.4156,53.320971,"295,000",92,Dublin 22,10.1385426948312,http://www.daft.ie/for-sale/terraced-house-19-mill-court-avenue-clondalkin-dublin-22/3418724
"5 Station Close, Station Road, Clondalkin, Dublin 22",-6.3963018,53.3304075,"295,000",101,Dublin 22,8.670538653471665,http://www.daft.ie/for-sale/terraced-house-5-station-close-station-road-clondalkin-dublin-22/3262640
"25 The Belfry, Kilbarrack Road, Kilbarrack, Dublin 5",-6.15244,53.388758,"295,000",61,Dublin 5,9.175102808003631,http://www.daft.ie/for-sale/apartment-25-the-belfry-kilbarrack-road-kilbarrack-dublin-5/3427675
"Apartment 142, The Lighthouse, Church Road, East Wall, Dublin 3",-6.234724,53.357107,"295,000",55,Dublin 3,2.6832071436495943,http://www.daft.ie/for-sale/apartment-apartment-142-the-lighthouse-church-road-east-wall-dublin-3/3278867
"Sandon Cove, Apt 6 Castle Avenue, Clontarf, Dublin 3",-6.2087024030273,53.361168215923,"295,000",57,Dublin 3,4.393645268708736,http://www.daft.ie/for-sale/apartment-sandon-cove-apt-6-castle-avenue-clontarf-dublin-3/3289091
"Sandon Cove, Apt 12 Castle Avenue, Clontarf, Dublin 3",-6.2079322134918,53.362891122437,"295,000",57,Dublin 3,4.529837644043116,http://www.daft.ie/for-sale/apartment-sandon-cove-apt-12-castle-avenue-clontarf-dublin-3/3289093
"55 Casement Park, Finglas West, Finglas, Dublin 11",-6.310135,53.392245,"295,000",N/A,Dublin 11,6.176207065402887,http://www.daft.ie/for-sale/end-of-terrace-house-55-casement-park-finglas-west-finglas-dublin-11/3276772
"152 Ballygall Parade, Finglas East, Finglas, Dublin 11",-6.294618,53.388832,"295,000",N/A,Dublin 11,5.417282481928475,http://www.daft.ie/for-sale/end-of-terrace-house-152-ballygall-parade-finglas-east-finglas-dublin-11/2944275
"18 Edgewood Lawns, Blanchardstown, Dublin 15",-6.380453,53.39616,"295,000",92,Dublin 15,9.556664073863653,http://www.daft.ie/for-sale/semi-detached-house-18-edgewood-lawns-blanchardstown-dublin-15/3453380
"14 Barnwell Place, Ongar Village, Ongar, Dublin 15",-6.443735,53.392795,"295,000",102,Dublin 15,12.948190646781052,http://www.daft.ie/for-sale/terraced-house-14-barnwell-place-ongar-village-ongar-dublin-15/3436939
"100 E West End Gate, Tallaght, Dublin 24",-6.376492,53.285511,"295,000",84,Dublin 24,9.656177376456622,http://www.daft.ie/for-sale/apartment-100-e-west-end-gate-tallaght-dublin-24/3472875
"23 Rialto Cottages, Rialto, Dublin 8",-6.295032,53.337498,"295,000",43,Dublin 8,1.9303343155428458,http://www.daft.ie/for-sale/terraced-house-23-rialto-cottages-rialto-dublin-8/3471891
"64 Ivy Court, Beaumont Woods, Beaumont, Dublin 9",-6.228771,53.392632,"295,000",60,Dublin 9,6.094992103525105,http://www.daft.ie/for-sale/duplex-64-ivy-court-beaumont-woods-beaumont-dublin-9/3481555
"12 Tymonville Park, Tallaght, Dublin 24",-6.349718,53.299224,"295,000",131,Dublin 24,7.3130286007031025,http://www.daft.ie/for-sale/terraced-house-12-tymonville-park-tallaght-dublin-24/3490157
"21A Leeson Park, Ranelagh, Dublin 6",-6.252682845733517,53.328519912283525,"295,000",62,Dublin 6,1.8739417033321275,http://www.daft.ie/for-sale/semi-detached-house-21a-leeson-park-ranelagh-dublin-6/3249342
"Apartment 6, Baltrasna House, IFSC, Dublin 1",-6.238707,53.349564,"295,000",46,Dublin 1,2.043733122639101,http://www.daft.ie/for-sale/apartment-apartment-6-baltrasna-house-ifsc-dublin-1/3276076
"165 The Hardwicke, Smithfield, Dublin 7",-6.274731,53.351318,"295,000",75,Dublin 7,1.0549768484553994,http://www.daft.ie/for-sale/duplex-165-the-hardwicke-smithfield-dublin-7/3200083
"149 Castleforbes Square, IFSC, Co. Dublin",-6.231414,53.349418,"295,000",61,Co. Dublin,2.496316810360865,http://www.daft.ie/for-sale/apartment-149-castleforbes-square-ifsc-co-dublin/2951773
"13 Clonliffe Square, Distrillery Road, Drumcondra, Dublin 3",-6.248083,53.364311,"295,000",58,Dublin 3,2.704044526470699,http://www.daft.ie/for-sale/apartment-13-clonliffe-square-distrillery-road-drumcondra-dublin-3/3471331
"4 Silverton 132 Ranelagh Dublin 6, Ranelagh, Dublin 6",-6.25031,53.323711,"295,000",49,Dublin 6,2.416715924439253,http://www.daft.ie/for-sale/apartment-4-silverton-132-ranelagh-dublin-6-ranelagh-dublin-6/3471510
"31 Fairview Close, Richmond Avenue, Fairview, Dublin 3",-6.242738,53.363664,"295,000",63,Dublin 3,2.830187328634286,http://www.daft.ie/for-sale/apartment-31-fairview-close-richmond-avenue-fairview-dublin-3/3453294
"41 Clanhugh Road, Donnycarney, Dublin 5",-6.210336,53.375206,"295,000",72,Dublin 5,5.219614214318124,http://www.daft.ie/for-sale/terraced-house-41-clanhugh-road-donnycarney-dublin-5/3471056
"Apartment, 118 East Courtyard, Tullyvale, Cabinteely, Dublin 18",-6.1442133,53.2473376,"295,000",N/A,Dublin 18,13.41419582522075,http://www.daft.ie/for-sale/apartment-apartment-118-east-courtyard-tullyvale-cabinteely-dublin-18/3472127
"8 Ellenfield Road, Whitehall, Dublin 9",-6.237348,53.384957,"295,000",N/A,Dublin 9,5.083908566846245,http://www.daft.ie/for-sale/terraced-house-8-ellenfield-road-whitehall-dublin-9/3433684
"27 Mount Eustace Close, Tyrellstown, Tyrrelstown, Dublin 15",-6.391789,53.420709,"295,000",N/A,Dublin 15,11.954985200560904,http://www.daft.ie/for-sale/terraced-house-27-mount-eustace-close-tyrellstown-tyrrelstown-dublin-15/3423490
"117 Castle Park, Tallaght, Dublin 24",-6.345334,53.291214,"295,000",N/A,Dublin 24,7.73501919492967,http://www.daft.ie/for-sale/terraced-house-117-castle-park-tallaght-dublin-24/3285239
"5 Monastery Gate Green, Clondalkin, Dublin 22",-6.3768431,53.3192549,"295,000",79,Dublin 22,7.728489477460073,http://www.daft.ie/for-sale/terraced-house-5-monastery-gate-green-clondalkin-dublin-22/3488731
"5 Belfry Way, Citywest, Co. Dublin",-6.416042,53.277241,"295,000",100,Co. Dublin,12.281143038637873,http://www.daft.ie/for-sale/semi-detached-house-5-belfry-way-citywest-co-dublin/3265230
"141 Killinarden Estate, Tallaght, Dublin 24",-6.38704,53.281427,"295,000",100,Dublin 24,10.483178690069927,http://www.daft.ie/for-sale/end-of-terrace-house-141-killinarden-estate-tallaght-dublin-24/3491732
"56 The Weir, Chapelizod, Dublin 20",-6.2519944,53.3361115,"295,000",N/A,Dublin 2,1.2711852867354287,http://www.daft.ie/for-sale/apartment-56-the-weir-chapelizod-dublin-20/3490268
"4 Main Street, Tallaght, Dublin 24",-6.360107,53.287921,"295,000",87,Dublin 24,8.677537252131325,http://www.daft.ie/for-sale/terraced-house-4-main-street-tallaght-dublin-24/3453386
"45 Finglas Place, Finglas, Dublin 11",-6.272833,53.367058,"295,000",N/A,Dublin 11,2.710338804563277,http://www.daft.ie/for-sale/terraced-house-45-finglas-place-finglas-dublin-11/3205853
"47 Drumfinn Avenue, Ballyfermot, Dublin 10",-6.364099,53.344382,"295,000",111,Dublin 1,6.421473461950646,http://www.daft.ie/for-sale/end-of-terrace-house-47-drumfinn-avenue-ballyfermot-dublin-10/3472401
"25 Tyrconnell Street, Inchicore, Dublin 8",-6.32345,53.337253,"295,000",53,Dublin 8,3.7737938434661285,http://www.daft.ie/for-sale/terraced-house-25-tyrconnell-street-inchicore-dublin-8/3431718
"27 King's Inns Court, Phibsborough, Dublin 7",-6.273301,53.357416,"295,000",60,Dublin 7,1.6609479854228741,http://www.daft.ie/for-sale/terraced-house-27-kings-inns-court-phibsborough-dublin-7/3468390
"Apartment 72, River Gardens, Glasnevin, Dublin 9",-6.267577,53.374258,"295,000",50,Dublin 9,3.4868702938476677,http://www.daft.ie/for-sale/apartment-apartment-72-river-gardens-glasnevin-dublin-9/3450393
"Apartment 12, Dorset Square, Dublin 1",-6.261216,53.357912,"295,000",62,Dublin 1,1.71898226328722,http://www.daft.ie/for-sale/apartment-apartment-12-dorset-square-dublin-1/3495542
"49 Caledon Road, East Wall, Dublin 3",-6.233398,53.35342,"295,000",56,Dublin 3,2.5421116228428033,http://www.daft.ie/for-sale/terraced-house-49-caledon-road-east-wall-dublin-3/3486504
"87 Collegefort, Castleknock, Dublin 15",-6.372656,53.369837,"295,000",65,Dublin 15,7.600419760353909,http://www.daft.ie/for-sale/apartment-87-collegefort-castleknock-dublin-15/3451690
"11 Grange House, Taylors Hill, Rathfarnham, Dublin 16",-6.262766,53.268601,"295,000",65,Dublin 16,8.267407386826923,http://www.daft.ie/for-sale/apartment-11-grange-house-taylors-hill-rathfarnham-dublin-16/3432405
"35 Grianan Fidh Aikens Village Sandyford Dublin 18, Sandyford, Dublin 18",-6.218798,53.263104,"295,000",53,Dublin 18,9.442367347315795,http://www.daft.ie/for-sale/apartment-35-grianan-fidh-aikens-village-sandyford-dublin-18-sandyford-dublin-18/3289252
"34 Heathfield Terrace, Finglas, Dublin 11",-6.321532,53.395843,"295,000",N/A,Dublin 11,6.895991781383627,http://www.daft.ie/for-sale/terraced-house-34-heathfield-terrace-finglas-dublin-11/2942265
"40 Woodford Court, Clondalkin, Dublin 22",-6.377376,53.320674,"295,000",94,Dublin 22,7.709637828805165,http://www.daft.ie/for-sale/terraced-house-40-woodford-court-clondalkin-dublin-22/3471640
"55 Cashel Avenue, Crumlin, Dublin 12",-6.302604,53.315569,"295,000",58,Dublin 12,3.8342237755791726,http://www.daft.ie/for-sale/terraced-house-55-cashel-avenue-crumlin-dublin-12/3425473
"34 Summerseat Court, Clonee, Dublin 15",-6.4384745,53.4090837,"295,000",N/A,Dublin 15,13.525518430067214,http://www.daft.ie/for-sale/terraced-house-34-summerseat-court-clonee-dublin-15/3187878
"37 Gordon Street, Ringsend, Dublin 4",-6.234906,53.340038,"295,000",N/A,Dublin 4,2.180570212546316,http://www.daft.ie/for-sale/terraced-house-37-gordon-street-ringsend-dublin-4/3469565
"45 Finglas Place, Finglas, Dublin 11",-6.272833,53.367058,"295,000",N/A,Dublin 11,2.710338804563277,http://www.daft.ie/for-sale/terraced-house-45-finglas-place-finglas-dublin-11/3470544
"Apartment 19, Market Square, Dublin 7",-6.270377,53.350078,"295,000",58,Dublin 7,0.8222569592576975,http://www.daft.ie/for-sale/apartment-apartment-19-market-square-dublin-7/3416040
"5 Spencer Street North, North Strand",-6.238468,53.358406,"295,000",79,N/A,2.5807959364576885,http://www.daft.ie/for-sale/terraced-house-5-spencer-street-north-north-strand/3143601
"Apartment 120, The Oval, Cabinteely, Dublin 18",-6.146055,53.248064,"295,000",58,Dublin 18,13.275552202472618,http://www.daft.ie/for-sale/apartment-apartment-120-the-oval-cabinteely-dublin-18/3216580
"Apt. 36, The Mill, (Parking Space Option), Cross Guns Quay, Phibsborough, Dublin 7",-6.273167,53.364448,"295,000",55,Dublin 7,2.426406926686837,http://www.daft.ie/for-sale/apartment-apt-36-the-mill-parking-space-option-cross-guns-quay-phibsborough-dublin-7/3479664
"5 Ballygall Crescent, Finglas, Dublin 11",-6.29407,53.386974,"295,000",N/A,Dublin 11,5.210507022554153,http://www.daft.ie/for-sale/end-of-terrace-house-5-ballygall-crescent-finglas-dublin-11/3249430
"74 Castle Lawns, Balrothery, Tallaght, Dublin 24",-6.337621,53.292806,"295,000",N/A,Dublin 24,7.2652649960366205,http://www.daft.ie/for-sale/terraced-house-74-castle-lawns-balrothery-tallaght-dublin-24/3266030
"11 Garnish Square, Waterville, Blanchardstown, Dublin 15",-6.373,53.393871,"295,000",84,Dublin 15,9.011635753079537,http://www.daft.ie/for-sale/end-of-terrace-house-11-garnish-square-waterville-blanchardstown-dublin-15/3416685
"41 Woodford Court, Clondalkin, Dublin 22",-6.377,53.320304,"295,000",76,Dublin 22,7.699349497062658,http://www.daft.ie/for-sale/terraced-house-41-woodford-court-clondalkin-dublin-22/3437847
"125 Scarriff House, Custom House Square, IFSC, Co. Dublin",-6.241361,53.349712,"295,000",45,Co. Dublin,1.8871732019220755,http://www.daft.ie/for-sale/apartment-125-scarriff-house-custom-house-square-ifsc-co-dublin/3464393
"21 Saint Johns Court, Kilmore Road, Artane, Dublin 5",-6.219351,53.390311,"295,000",N/A,Dublin 5,6.160840601477356,http://www.daft.ie/for-sale/terraced-house-21-saint-johns-court-kilmore-road-artane-dublin-5/3487773
"Apartment 136, Southmede, Ballinteer Road, Dundrum, Dublin 14",-6.243231,53.283286,"295,000",N/A,Dublin 14,6.820456205266483,http://www.daft.ie/for-sale/apartment-apartment-136-southmede-ballinteer-road-dundrum-dublin-14/3478254
"Apartment 8, Sycamore House, Parkview, Seafield, Baldoyle, Dublin 13",-6.124503,53.390357,"295,000",52,Dublin 13,10.850696799630878,http://www.daft.ie/for-sale/apartment-apartment-8-sycamore-house-parkview-seafield-baldoyle-dublin-13/3465733
"13 Curragh Hall Green, Tyrrelstown, Dublin 15",-6.387149,53.415686,"295,000",N/A,Dublin 15,11.339885804511317,http://www.daft.ie/for-sale/semi-detached-house-13-curragh-hall-green-tyrrelstown-dublin-15/1117384
"34 Summerseat Court, Clonee, Co. Meath",-6.43912,53.409312,"295,000",N/A,N/A,13.575231291107373,http://www.daft.ie/for-sale/terraced-house-34-summerseat-court-clonee-co-meath/3181450
"98 Rathdrum Road, Crumlin, Dublin 12",-6.2889265,53.3285486,"295,000",N/A,Dublin 12,2.1423091355491772,http://www.daft.ie/for-sale/end-of-terrace-house-98-rathdrum-road-crumlin-dublin-12/3262772
"190 Cashel Road, Crumlin",-6.30508,53.320037,"295,000",60,N/A,3.5670061963188195,http://www.daft.ie/for-sale/terraced-house-190-cashel-road-crumlin/3475015
"9 Brookhaven Drive, Blanchardstown, Dublin 15",-6.383855,53.398176,"295,000",93,Dublin 15,9.872645715201797,http://www.daft.ie/for-sale/semi-detached-house-9-brookhaven-drive-blanchardstown-dublin-15/3454232
"Apartment 11, The Court, Glasnevin, Dublin 11",-6.272642,53.365692,"295,000",61,Dublin 11,2.5581224697903298,http://www.daft.ie/for-sale/apartment-apartment-11-the-court-glasnevin-dublin-11/3494802
"Apartment 163, Block 5, Custom Hall, Dublin 1",-6.256298,53.352777,"295,000",50,Dublin 1,1.3226007112984715,http://www.daft.ie/for-sale/apartment-apartment-163-block-5-custom-hall-dublin-1/3468501
"115 Larkhill Road, Whitehall, Dublin 9",-6.248146,53.387837,"295,000",N/A,Dublin 9,5.157493884596582,http://www.daft.ie/for-sale/terraced-house-115-larkhill-road-whitehall-dublin-9/3489975
"Apartment 7, Audeon House, Ardilaun Court, Christchurch, Dublin 8",-6.272621,53.340847,"295,000",50,Dublin 8,0.4150323706395196,http://www.daft.ie/for-sale/apartment-apartment-7-audeon-house-ardilaun-court-christchurch-dublin-8/3481430
"Apt. 38, Custom Hall, (Parking Space Option), Gardiner Street North, North City, Dublin 1",-6.255561,53.35184,"295,000",N/A,Dublin 1,1.267193995627424,http://www.daft.ie/for-sale/apartment-apt-38-custom-hall-parking-space-option-gardiner-street-north-north-city-dublin-1/3467876
"85 Moy House, Custom House Square, IFSC, Dublin 1",-6.241951,53.349752,"295,000",50,Dublin 1,1.853191903373675,http://www.daft.ie/for-sale/apartment-85-moy-house-custom-house-square-ifsc-dublin-1/3481739
"6 Dawson House, Deans Court, Patrick Street, Christchurch, Dublin 8",-6.27284,53.339437,"295,000",46,Dublin 8,0.5279303045644897,http://www.daft.ie/for-sale/apartment-6-dawson-house-deans-court-patrick-street-christchurch-dublin-8/3209312
"17 Monck Place, Phibsborough, Dublin 7",-6.275155,53.359001,"295,000",76,Dublin 7,1.8628728770839065,http://www.daft.ie/for-sale/end-of-terrace-house-17-monck-place-phibsborough-dublin-7/3488268
"15 Muckross Parade, Phibsborough, Dublin 7",-6.264355,53.360693,"297,500",51,Dublin 7,1.988787011846109,http://www.daft.ie/for-sale/terraced-house-15-muckross-parade-phibsborough-dublin-7/3252612
"8 Saint Mochta's Vale, Clonsilla, Dublin 15",-6.397289,53.381614,"299,000",97,Dublin 15,9.634152376048265,http://www.daft.ie/for-sale/semi-detached-house-8-saint-mochtas-vale-clonsilla-dublin-15/3466573
"174 Castle Park, Tallaght, Dublin 24",-6.344265,53.292622,"299,000",N/A,Dublin 24,7.571288033040392,http://www.daft.ie/for-sale/terraced-house-174-castle-park-tallaght-dublin-24/3474794
"138 Meridian Court, Royal Canal Court, Ashtown, Dublin 15",-6.3110887,53.37684,"299,000",N/A,Dublin 15,4.75898297093849,http://www.daft.ie/for-sale/apartment-138-meridian-court-royal-canal-court-ashtown-dublin-15/3414310
"71 Galtymore Drive, Drimnagh, Dublin 12",-6.310519,53.33468,"299,000",70,Dublin 12,3.0051519486904965,http://www.daft.ie/for-sale/terraced-house-71-galtymore-drive-drimnagh-dublin-12/3230994
"52 St Joseph's Place, Phibsborough, Dublin 7",-6.266684,53.357198,"299,000",50,Dublin 7,1.5905752071166026,http://www.daft.ie/for-sale/terraced-house-52-st-josephs-place-phibsborough-dublin-7/3421488
"Apt 20 Parker House, Myrtle Court, Baldoyle, Dublin 13",-6.145964622775978,53.39837404110574,"299,000",82,Dublin 13,10.146660802965743,http://www.daft.ie/for-sale/apartment-apt-20-parker-house-myrtle-court-baldoyle-dublin-13/3493117
"14 Killane Road, East Wall, Dublin 3",-6.234281,53.352511,"299,000",60,Dublin 3,2.4443901582638627,http://www.daft.ie/for-sale/terraced-house-14-killane-road-east-wall-dublin-3/3220800
"56 Boulevard, Bellgree, Tyrrelstown, Dublin 15",-6.388448,53.421749,"299,000",122,Dublin 15,11.888115218812484,http://www.daft.ie/for-sale/townhouse-56-boulevard-bellgree-tyrrelstown-dublin-15/3491883
"Apartment 6, The Bookend Apartments, Temple Bar, Dublin 2",-6.268618,53.345125,"299,000",53,Dublin 2,0.26028598071947695,http://www.daft.ie/for-sale/apartment-apartment-6-the-bookend-apartments-temple-bar-dublin-2/3216458
"Apartment 23, The Old Distillery, Dublin 7",-6.273318,53.34941,"299,000",60,Dublin 7,0.8236057345890413,http://www.daft.ie/for-sale/apartment-apartment-23-the-old-distillery-dublin-7/3483339
